time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.00887218175066,-0.0846258879778,12.0886217022,6.24987671772,0.0205595709058,0.0,-0.0798694206851,-0.22984664157,3.21093884911,-0.016323826815,0.0102588574792,0.0,439.6240472250168,438.56821521381687,436.3391548047155,437.27441343564936
1.3800000000000008,-0.0140754894346,-0.0990827387665,12.2834870781,6.24841816939,0.0213125107359,0.0,-0.0936373278479,-0.252152648472,3.28435694585,-0.0493852157723,0.0167753259646,0.0,438.31734464691175,438.8584670210293,439.7896138373344,437.0422772121634
1.4400000000000008,-0.0199985357629,-0.114712299137,12.47703475,6.24564495368,0.0228499348487,0.0,-0.103896667502,-0.26904503041,3.16755137634,-0.0405437362434,0.0391475850823,0.0,372.33471153409573,374.5174603949946,373.33040894943525,374.1904261197015
1.5000000000000009,-0.026702050032,-0.131621952053,12.6695818351,6.24313100765,0.0248033097332,0.0,-0.119767612894,-0.294847543879,3.25043282304,-0.0447569663521,0.0141830377991,0.0,441.82776006297604,439.7650573557281,442.0019371890276,441.653605913458
1.560000000000001,-0.034380263156,-0.150112763638,12.8666400092,6.24053834692,0.0257671824622,0.0,-0.136256524952,-0.321761970116,3.31796062716,-0.0402865205785,0.0195842682924,0.0,436.92736524955535,437.3773629888198,436.60196866742854,436.973724103377
1.620000000000001,-0.0430950089291,-0.17031303876,13.068777005,6.23828545456,0.0264356201015,0.0,-0.154332874278,-0.351806711332,3.41962045559,-0.0325691414844,-0.016746474718,0.0,449.64712264316444,446.6940887802971,447.9131097727844,448.539641739003
1.680000000000001,-0.0528232135571,-0.192229364372,13.2740982422,6.23637084494,0.0256266190519,0.0,-0.169861402133,-0.378908303008,3.42439474484,-0.0306239816322,-0.00764726775004,0.0,416.2383503931785,417.0340353759711,418.49350132392686,418.66234812882686
1.740000000000001,-0.0636751927492,-0.2161824645,13.4876909191,6.23474765987,0.0255130662821,0.0,-0.191816284767,-0.419709484161,3.694508908,-0.0207282726103,0.00766401529976,0.0,498.86401920112024,499.98085116730084,497.47676257636135,498.2007446476867
1.8000000000000012,-0.0757887101943,-0.242514846183,13.7152705638,6.23387701792,0.0255789961807,0.0,-0.211987929219,-0.458127229299,3.8908152453,-0.00431965285513,-0.0171733360917,0.0,480.15913483057005,478.27109145340165,478.56288219657245,479.8103835774455
1.8600000000000012,-0.0889270308137,-0.270818503577,13.9475246598,6.23384337196,0.0242850448317,0.0,-0.225867200791,-0.485348862032,3.85111924519,0.00605973760973,-0.0322419937243,0.0,406.8406396695448,405.48899569513634,405.39595245154237,406.32762090022027
1.9200000000000013,-0.1028589726,-0.30072267178,14.1767414017,6.23415456928,0.0227949917755,0.0,-0.238405327979,-0.511444193541,3.78964564115,0.00338049897486,-0.0130802666174,0.0,397.43289874556376,399.18522546952215,398.0676304243302,397.8222696618117
1.9800000000000013,-0.117538977274,-0.332223751666,14.402983034,6.23445476561,0.0216201812818,0.0,-0.25085597878,-0.538581141028,3.75186543245,0.00806600529621,-0.0375805170644,0.0,407.12750070148695,404.92917981530945,405.55568957227956,405.9762722966337
2.0400000000000014,-0.133023815057,-0.365534077216,14.6307769523,6.2345843334,0.0197369764388,0.0,-0.26509466517,-0.571718292906,3.84096985936,-0.0135472917211,-0.0212293224202,0.0,446.3827923624453,447.7148182855655,448.2886619301221,446.52885103493776
2.1000000000000014,-0.149397194506,-0.401005787237,14.8674016242,6.23345316557,0.0191078426101,0.0,-0.280566812149,-0.610751943793,4.04580262559,-0.0324360346739,0.00518669650582,0.0,481.3274569956092,483.3226635874749,483.7149423814548,482.2903734848337
2.1600000000000015,-0.166561072488,-0.438513668616,15.1095704241,6.23191147932,0.0198301944689,0.0,-0.291610250958,-0.639662408599,4.0265418168,-0.0148045535698,0.0230769105727,0.0,412.76048295752116,414.3363839342879,414.20894127274744,415.7565330845878
2.2200000000000015,-0.184560439804,-0.478183301012,15.3584091064,6.23105524543,0.0211673024146,0.0,-0.308518736354,-0.682724847904,4.26718969568,-0.0132234476658,0.0206527632764,0.0,494.34201369442314,494.1633105614981,494.18858117588866,494.30525059896587
2.2800000000000016,-0.203495432277,-0.52018575672,15.6164696005,6.23007849365,0.0224560224053,0.0,-0.32276562629,-0.717433266099,4.33455428576,-0.0232237089181,0.0230811720877,0.0,445.27911713768833,445.47775366176194,443.74546681398107,442.9237901231442
